"","bio_1","bio_2","bio_3","bio_4","bio_5","bio_6","bio_7","bio_8","bio_9","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19"
"131",115,80,359,5016,251,28,223,59,190,190,50,718,111,22,49,323,70,70,305
"132",118,87,355,5514,266,22,244,56,200,200,47,1044,146,25,47,438,89,89,434
"133",112,74,329,5257,247,22,224,52,190,190,44,873,113,35,35,331,111,111,321
"134",116,87,346,5745,267,15,252,50,201,201,41,1473,238,28,59,699,94,94,682
"135",115,86,359,5331,259,21,238,55,194,194,46,1084,170,26,52,493,92,92,474
"136",113,94,364,5651,269,11,258,40,198,198,40,1814,273,27,54,797,107,107,797
"137",115,85,356,5350,259,21,238,54,194,194,45,890,125,29,39,362,99,99,349
"138",121,75,403,3905,230,44,186,73,179,179,73,1494,276,5,78,804,33,33,804
"139",81,40,177,6665,202,-25,227,150,10,177,-7,731,81,35,28,241,109,239,120
"140",108,87,339,5883,261,5,255,40,195,195,31,2008,303,43,54,898,139,139,881
"141",91,72,313,5556,228,-4,232,27,174,174,19,2772,418,88,49,1218,270,270,1132
"142",88,73,313,5554,225,-7,232,24,170,170,16,2723,398,90,46,1167,276,276,1084
"143",98,69,311,5361,230,8,223,37,178,178,29,2433,372,72,51,1094,226,226,1022
"144",116,61,376,3579,212,48,163,78,169,169,70,2443,417,26,69,1210,88,88,1197
"145",105,87,346,5715,255,5,250,39,190,190,30,1838,267,43,50,793,141,141,779
"146",118,87,363,5312,263,25,238,58,197,197,50,982,150,21,54,448,75,75,423
"147",69,59,222,7087,211,-53,264,88,40,167,-23,872,109,47,26,306,149,221,160
"148",72,61,227,7182,217,-52,269,90,-21,171,-21,911,116,46,29,330,158,225,158
"149",69,59,222,7091,212,-52,264,88,40,167,-23,971,123,51,27,349,170,236,174
"150",58,55,230,6497,193,-48,241,76,78,151,-23,998,111,52,23,327,160,235,261
"151",58,66,236,7367,209,-72,281,76,-38,159,-38,803,96,44,25,276,144,208,144
"152",61,63,231,7249,209,-66,274,80,-33,161,-33,829,100,46,24,286,151,209,151
"153",27,28,155,5434,125,-59,184,45,71,108,-41,1293,166,60,30,466,183,262,370
"154",58,55,230,6497,193,-48,241,76,78,151,-23,998,111,52,23,327,160,235,261
"155",58,66,236,7369,209,-72,281,76,31,160,-38,866,105,47,26,299,147,235,155
"156",54,68,238,7446,207,-77,284,72,27,157,-43,884,106,47,26,306,150,240,156
"157",80,35,195,5030,175,-4,179,101,87,153,16,1417,179,65,32,525,209,362,297
"158",44,66,192,9756,229,-116,345,179,-50,179,-87,622,82,30,32,233,91,233,100
"159",102,76,331,5377,240,10,230,40,182,182,32,922,142,28,51,414,86,86,404
"160",103,76,330,5389,241,11,230,41,183,183,33,931,143,28,52,419,86,86,407
"161",104,64,301,5185,229,18,212,45,181,181,37,2017,332,46,61,974,146,146,898
"162",11,58,184,8770,170,-145,315,56,-26,135,-108,1116,155,62,31,430,191,322,278
