"","bio_1","bio_2","bio_3","bio_4","bio_5","bio_6","bio_7","bio_8","bio_9","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19"
"260",55,47,291,3908,135,-25,160,96,4,106,1,2608,328,111,34,960,351,832,466
"261",48,51,740,374,85,17,69,46,47,55,43,2932,321,118,30,963,366,800,452
"262",125,55,330,3762,201,34,168,171,90,171,71,3325,706,43,89,1958,137,1958,183
"263",174,65,227,7635,308,20,289,242,64,275,64,1118,175,26,54,509,86,373,86
"264",110,46,270,4186,194,25,169,131,54,164,52,2870,407,156,34,1157,472,766,535
"265",62,52,322,3743,142,-21,163,96,12,110,11,2531,395,67,55,1086,227,1058,304
"266",110,46,270,4186,194,25,169,131,54,164,52,2870,407,156,34,1157,472,766,535
"267",110,46,270,4186,194,25,169,131,54,164,52,2870,407,156,34,1157,472,766,535
"268",55,47,291,3908,135,-25,160,96,4,106,1,2608,328,111,34,960,351,832,466
"269",155,73,233,8243,304,-8,312,225,71,266,39,2592,485,56,58,1326,199,854,222
"270",155,73,233,8243,304,-8,312,225,71,266,39,2592,485,56,58,1326,199,854,222
"271",62,52,322,3743,142,-21,163,96,12,110,11,2531,395,67,55,1086,227,1058,304
"272",81,53,319,3825,162,-4,166,116,29,130,29,2590,408,67,55,1113,227,1078,310
"273",138,40,233,4490,223,52,171,161,79,197,76,3831,505,222,27,1381,681,953,784
"274",223,47,748,293,256,193,63,221,223,228,220,2234,273,113,28,802,351,525,640
"275",208,54,225,6356,325,83,242,259,151,292,121,1185,198,29,54,557,93,400,186
"276",110,39,315,2895,165,41,125,145,68,145,68,2339,510,33,86,1425,111,1425,111
"277",264,61,753,497,305,225,81,255,268,269,255,1932,186,122,13,554,372,442,554
"278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279",64,49,301,3920,145,-19,164,99,12,114,10,2642,368,89,44,1052,291,984,407
"280",58,50,304,3884,139,-24,163,93,7,108,5,2578,383,81,48,1079,265,1006,376
"281",116,45,262,4324,199,28,171,153,79,171,55,2666,371,98,40,1070,318,929,483
"282",67,47,286,3990,149,-14,163,103,15,119,13,2530,337,104,36,950,332,835,444
"283",116,45,260,4332,200,29,171,154,79,172,56,2597,344,100,37,1010,324,853,490
"284",226,60,601,950,276,176,100,219,227,238,211,2298,406,111,52,1169,336,527,565
"285",226,60,601,950,276,176,100,219,227,238,211,2298,406,111,52,1169,336,527,565
"286",223,32,178,5071,311,130,180,276,154,289,152,2554,328,152,24,895,468,655,528
"287",220,35,194,5005,309,127,183,245,199,286,150,2345,301,135,26,853,423,585,494
"288",220,35,194,5005,309,127,183,245,199,286,150,2345,301,135,26,853,423,585,494
"289",220,35,194,5005,309,127,183,245,199,286,150,2345,301,135,26,853,423,585,494
"290",220,35,194,5005,309,127,183,245,199,286,150,2345,301,135,26,853,423,585,494
"291",225,38,208,4860,314,132,182,249,286,288,157,3405,527,142,43,1542,486,594,752
"292",225,38,208,4860,314,132,182,249,286,288,157,3405,527,142,43,1542,486,594,752
"293",133,45,260,4355,219,45,174,155,114,189,73,3074,446,171,36,1329,532,665,648
"294",225,38,208,4860,314,132,182,249,286,288,157,3405,527,142,43,1542,486,594,752
